well_id,barcode,mapped_batch_id,mapped_control,cpmd_pg,dmso_mM,pert_type,site_id,cell_tot,area,min_diameter,max_diameter,seeded,painted
M05,PB000102,1,1,1e-10,14079098.93766799,negcon,s1,166,121.75470724066486,0.785921759729336,194.29562897852745,2023-07-04  10:48:30,2023-07-06  12:49:00
M05,PB000102,1,1,1e-10,14079098.93766799,negcon,s2,207,135.52723886277275,0.8110246069759615,220.52976494995812,2023-07-04  10:48:30,2023-07-06  12:49:00
M06,PB000100,3,0,4e-10,10.0,poscon,s1,199,116.05107748217884,0.8293309103150723,179.81518082162327,2023-07-04  10:48:00,2023-07-06  12:49:00
M06,PB000100,3,0,4e-10,10.0,poscon,s2,167,119.13980238575638,0.8263427825947574,193.50353435486653,2023-07-04  10:48:00,2023-07-06  12:49:00
M07,PB000093,1,1,1e-10,14079098.93766799,negcon,s1,195,129.33594609056863,0.7821956196421298,210.1520594999629,2023-07-04  10:21:30,2023-07-06  10:40:00
M07,PB000093,1,1,1e-10,14079098.93766799,negcon,s2,253,136.93379793880752,0.8053224320721392,220.66419109671145,2023-07-04  10:21:30,2023-07-06  10:40:00
M08,PB000090,1,1,1e-10,14079098.93766799,negcon,s1,12,37.46083914579573,0.8902864232249394,77.43713891305131,2023-07-04  10:45:30,2023-07-06  12:49:00
M08,PB000090,1,1,1e-10,14079098.93766799,negcon,s2,22,75.84124231897756,0.8314970306286795,119.16003517060597,2023-07-04  10:45:30,2023-07-06  12:49:00
M09,PB000093,1,1,1e-10,14079098.93766799,negcon,s1,267,120.14217908264386,0.7994418831257681,203.7443246071655,2023-07-04  10:21:30,2023-07-06  10:40:00
M09,PB000093,1,1,1e-10,14079098.93766799,negcon,s2,181,131.45225098538586,0.8582959986069625,206.22241759185647,2023-07-04  10:21:30,2023-07-06  10:40:00
M10,PB000089,1,1,1e-10,14079098.93766799,negcon,s1,81,106.75998225526784,0.7301780335690663,179.95383983775378,2023-07-04  10:20:30,2023-07-06  10:40:00
M10,PB000089,1,1,1e-10,14079098.93766799,negcon,s2,85,117.0329381985441,0.8782028204360095,194.2036302053984,2023-07-04  10:20:30,2023-07-06  10:40:00
M11,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,136,123.31917118078276,0.8059540248320556,203.57542062450665,2023-07-04  10:20:00,2023-07-06  10:40:00
M11,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,236,139.97587908855928,0.836939968999663,218.21702567873945,2023-07-04  10:20:00,2023-07-06  10:40:00
M12,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,194,93.10304627595605,0.8268048030026582,148.9064694690943,2023-07-04  10:20:00,2023-07-06  10:40:00
M12,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,154,101.3368824333534,0.8519798623485944,151.62286358226007,2023-07-04  10:20:00,2023-07-06  10:40:00
M13,PB000090,1,1,1e-10,14079098.93766799,negcon,s1,296,121.36448194681095,0.7891821614806085,215.11115745198416,2023-07-04  10:45:30,2023-07-06  12:49:00
M13,PB000090,1,1,1e-10,14079098.93766799,negcon,s2,274,124.16026309486062,0.8339522375043441,204.25584979186164,2023-07-04  10:45:30,2023-07-06  12:49:00
M14,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,217,119.48661002084576,0.795257039500228,209.87691545270923,2023-07-04  10:20:00,2023-07-06  10:40:00
M14,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,279,131.337950660541,0.8111556125310698,213.76129690852383,2023-07-04  10:20:00,2023-07-06  10:40:00
M15,PB000093,2,1,3.90625e-11,10.0,negcon,s1,382,109.88958697290076,0.7860222438903723,187.81757501868455,2023-07-04  10:21:30,2023-07-06  10:40:00
M15,PB000093,2,1,3.90625e-11,10.0,negcon,s2,324,125.88920420256213,0.8562807309221686,194.2828711331928,2023-07-04  10:21:30,2023-07-06  10:40:00
M16,PB000099,1,1,1e-10,14079098.93766799,negcon,s1,185,134.42834955831626,0.7759102828389617,234.55876608637715,2023-07-04  10:23:00,2023-07-06  10:40:00
M16,PB000099,1,1,1e-10,14079098.93766799,negcon,s2,250,131.88055822680417,0.7432140524941249,224.94019726871016,2023-07-04  10:23:00,2023-07-06  10:40:00
M17,PB000089,0,0,4e-10,10.0,poscon,s1,155,131.3990826515819,0.7996262229930501,214.29342832495524,2023-07-04  10:20:30,2023-07-06  10:40:00
M17,PB000089,0,0,4e-10,10.0,poscon,s2,225,127.30854532937084,0.7757432387971248,223.9940656710112,2023-07-04  10:20:30,2023-07-06  10:40:00
M18,PB000091,1,1,1e-10,14079098.93766799,negcon,s1,263,114.1324782971046,0.7723329183272059,196.36364257972565,2023-07-04  10:21:00,2023-07-06  10:40:00
M18,PB000091,1,1,1e-10,14079098.93766799,negcon,s2,299,124.71620293460911,0.7969384025149273,206.8489724457687,2023-07-04  10:21:00,2023-07-06  10:40:00
M19,PB000101,1,1,1e-10,14079098.93766799,negcon,s1,321,123.26691703760996,0.8164972644760354,200.7863458195813,2023-07-04  10:23:30,2023-07-06  10:40:00
M19,PB000101,1,1,1e-10,14079098.93766799,negcon,s2,275,125.95374209758944,0.8178080929416782,211.17791552508868,2023-07-04  10:23:30,2023-07-06  10:40:00
M20,PB000092,2,1,4e-10,10.0,negcon,s1,302,122.3447864624282,0.7718063192843683,215.5096858540495,2023-07-04  10:46:00,2023-07-06  12:49:00
M20,PB000092,2,1,4e-10,10.0,negcon,s2,268,130.5755467980299,0.7776774999825435,219.06028450742235,2023-07-04  10:46:00,2023-07-06  12:49:00
M21,PB000090,2,1,4.0000000000000004e-11,1.0,negcon,s1,231,134.32282912071994,0.7957825308297033,222.96041571511293,2023-07-04  10:45:30,2023-07-06  12:49:00
M21,PB000090,2,1,4.0000000000000004e-11,1.0,negcon,s2,254,123.1068945307628,0.79065006059056,198.7057348610857,2023-07-04  10:45:30,2023-07-06  12:49:00
M22,PB000094,1,1,1e-10,14079098.93766799,negcon,s1,292,124.68568057288093,0.8479017268612383,197.93304174530957,2023-07-04  10:46:30,2023-07-06  12:49:00
M22,PB000094,1,1,1e-10,14079098.93766799,negcon,s2,318,120.43792030887364,0.8112097361755025,194.75291320651385,2023-07-04  10:46:30,2023-07-06  12:49:00
M23,PB000093,3,0,4.0000000000000004e-11,1.0,poscon,s1,263,107.04594658656949,0.7956113409807409,173.73327764562646,2023-07-04  10:21:30,2023-07-06  10:40:00
M23,PB000093,3,0,4.0000000000000004e-11,1.0,poscon,s2,239,114.9849160764945,0.8377754752079527,181.38427642511252,2023-07-04  10:21:30,2023-07-06  10:40:00
N02,PB000099,1,1,1e-10,14079098.93766799,negcon,s1,327,115.3150470660148,0.758985729917822,203.39769789812388,2023-07-04  10:23:00,2023-07-06  10:40:00
N02,PB000099,1,1,1e-10,14079098.93766799,negcon,s2,310,120.45216624417114,0.7656208084880134,209.81136707173133,2023-07-04  10:23:00,2023-07-06  10:40:00
N03,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,190,117.26508763223104,0.783916852264977,196.0486645442901,2023-07-04  10:20:00,2023-07-06  10:40:00
N03,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,184,118.68007188563804,0.8121945663838179,187.41337660834031,2023-07-04  10:20:00,2023-07-06  10:40:00
N04,PB000092,1,1,1e-10,14079098.93766799,negcon,s1,105,109.42134478585574,0.6929706300222305,206.6742749367276,2023-07-04  10:46:00,2023-07-06  12:49:00
N04,PB000092,1,1,1e-10,14079098.93766799,negcon,s2,126,124.81739668061884,0.8096250409985546,212.4003134714012,2023-07-04  10:46:00,2023-07-06  12:49:00
N05,PB000091,2,1,4e-10,10.0,negcon,s1,191,130.11343949436778,0.8048005829440309,225.24147884180653,2023-07-04  10:21:00,2023-07-06  10:40:00
N05,PB000091,2,1,4e-10,10.0,negcon,s2,134,140.04726177527044,0.8466644579454601,222.21547972568044,2023-07-04  10:21:00,2023-07-06  10:40:00
N06,PB000090,1,1,1e-10,14079098.93766799,negcon,s1,16,7.374023613523152,0.7793614856519573,12.203037695873752,2023-07-04  10:45:30,2023-07-06  12:49:00
N06,PB000090,1,1,1e-10,14079098.93766799,negcon,s2,20,6.868452437352863,0.684324578916027,12.072207616651257,2023-07-04  10:45:30,2023-07-06  12:49:00
N07,PB000097,1,1,1e-10,14079098.93766799,negcon,s1,241,106.45886404528636,0.7771034259599997,188.71415987877344,2023-07-04  10:22:30,2023-07-06  10:40:00
N07,PB000097,1,1,1e-10,14079098.93766799,negcon,s2,243,113.808375958588,0.7660465378493473,198.5020201462861,2023-07-04  10:22:30,2023-07-06  10:40:00
N08,PB000101,1,1,1e-10,14079098.93766799,negcon,s1,356,104.76577735087514,0.7543842612653853,178.99811661392403,2023-07-04  10:23:30,2023-07-06  10:40:00
N08,PB000101,1,1,1e-10,14079098.93766799,negcon,s2,294,108.67075027978922,0.789161729418792,185.1990195505847,2023-07-04  10:23:30,2023-07-06  10:40:00
N09,PB000090,0,0,3.90625e-11,10.0,poscon,s1,132,125.56766734429254,0.8246891837030368,197.49214540955728,2023-07-04  10:45:30,2023-07-06  12:49:00
N09,PB000090,0,0,3.90625e-11,10.0,poscon,s2,194,122.92515082791714,0.7349751297206158,218.5642788499013,2023-07-04  10:45:30,2023-07-06  12:49:00
N10,PB000099,3,0,4.0000000000000004e-11,1.0,poscon,s1,221,124.69789549978864,0.824937119180038,204.2513293941034,2023-07-04  10:23:00,2023-07-06  10:40:00
N10,PB000099,3,0,4.0000000000000004e-11,1.0,poscon,s2,280,134.76431224525757,0.8323085300989501,214.6755946348435,2023-07-04  10:23:00,2023-07-06  10:40:00
N11,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,301,117.89363329944436,0.7946087894914596,205.50438389551385,2023-07-04  10:20:00,2023-07-06  10:40:00
N11,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,287,125.47827602205793,0.8038286463704798,211.75975289197655,2023-07-04  10:20:00,2023-07-06  10:40:00
N12,PB000093,1,1,1e-10,14079098.93766799,negcon,s1,329,123.81114157368516,0.7989081895180764,215.51114196899763,2023-07-04  10:21:30,2023-07-06  10:40:00
N12,PB000093,1,1,1e-10,14079098.93766799,negcon,s2,309,125.50505431506198,0.7532078419481066,213.25953202848348,2023-07-04  10:21:30,2023-07-06  10:40:00
N13,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,283,110.9874717522015,0.7925450352961105,187.87314988418944,2023-07-04  10:20:00,2023-07-06  10:40:00
N13,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,236,118.32018416894456,0.8565103202925335,195.05948028128444,2023-07-04  10:20:00,2023-07-06  10:40:00
N14,PB000090,2,1,4e-10,10.0,negcon,s1,320,122.98812578349462,0.8043044757839076,196.0590587376205,2023-07-04  10:45:30,2023-07-06  12:49:00
N14,PB000090,2,1,4e-10,10.0,negcon,s2,239,110.55645868280531,0.7954554788085288,193.38019907392624,2023-07-04  10:45:30,2023-07-06  12:49:00
N15,PB000092,3,0,4.0000000000000004e-11,1.0,poscon,s1,262,122.94990309778152,0.8102847273084129,206.09477314093212,2023-07-04  10:46:00,2023-07-06  12:49:00
N15,PB000092,3,0,4.0000000000000004e-11,1.0,poscon,s2,263,129.44356830177028,0.8116943629393943,207.60540341975025,2023-07-04  10:46:00,2023-07-06  12:49:00
N16,PB000089,1,1,1e-10,14079098.93766799,negcon,s1,109,104.2548198020871,0.8149707669829376,174.3573896445346,2023-07-04  10:20:30,2023-07-06  10:40:00
N16,PB000089,1,1,1e-10,14079098.93766799,negcon,s2,127,112.22345672639358,0.8052520847689638,208.57400427559065,2023-07-04  10:20:30,2023-07-06  10:40:00
N17,PB000093,1,1,1e-10,14079098.93766799,negcon,s1,361,101.96341644127288,0.7553348661035384,178.48364404523218,2023-07-04  10:21:30,2023-07-06  10:40:00
N17,PB000093,1,1,1e-10,14079098.93766799,negcon,s2,317,113.32269445816397,0.758936933442241,194.7716100381283,2023-07-04  10:21:30,2023-07-06  10:40:00
N18,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,300,118.72596146126293,0.797173337996513,202.39118454733477,2023-07-04  10:20:00,2023-07-06  10:40:00
N18,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,267,124.123971160692,0.8109155070042038,203.8231564876552,2023-07-04  10:20:00,2023-07-06  10:40:00
N19,PB000089,1,1,1e-10,14079098.93766799,negcon,s1,267,114.0907371203398,0.7640746602967389,201.448797065268,2023-07-04  10:20:30,2023-07-06  10:40:00
N19,PB000089,1,1,1e-10,14079098.93766799,negcon,s2,333,116.87312561853224,0.7971513151638392,192.6339526698017,2023-07-04  10:20:30,2023-07-06  10:40:00
N20,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,155,89.83810307485291,0.8071120435177128,154.626929427331,2023-07-04  10:20:00,2023-07-06  10:40:00
N20,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,160,78.95727816119131,0.7583671281677495,134.8137528650185,2023-07-04  10:20:00,2023-07-06  10:40:00
N21,PB000094,0,0,3.90625e-11,10.0,poscon,s1,295,131.39303713343932,0.7993152521788157,212.76485740721628,2023-07-04  10:46:30,2023-07-06  12:49:00
N21,PB000094,0,0,3.90625e-11,10.0,poscon,s2,278,124.78351758462183,0.7789841209934818,210.5885887438063,2023-07-04  10:46:30,2023-07-06  12:49:00
N22,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,228,119.25506071700369,0.7739750753835605,212.93420018060635,2023-07-04  10:20:00,2023-07-06  10:40:00
N22,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,328,124.4738114461752,0.7985018583891379,209.89753125874915,2023-07-04  10:20:00,2023-07-06  10:40:00
N23,PB000096,0,0,3.90625e-11,10.0,poscon,s1,67,159.28591992941426,0.8557798025971463,253.46079486347455,2023-07-04  10:47:00,2023-07-06  12:49:00
N23,PB000096,0,0,3.90625e-11,10.0,poscon,s2,76,155.1831309230359,0.8192548758664662,267.89470760033737,2023-07-04  10:47:00,2023-07-06  12:49:00
O02,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,85,89.30395893341888,0.817222780090557,145.39439807213284,2023-07-04  10:20:00,2023-07-06  10:40:00
O02,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,34,80.74837715545607,0.7578457145980553,126.74734920106836,2023-07-04  10:20:00,2023-07-06  10:40:00
O03,PB000094,0,0,4.0000000000000004e-11,1.0,poscon,s1,235,99.28336418193304,0.7654249426518455,175.7775234786265,2023-07-04  10:46:30,2023-07-06  12:49:00
O03,PB000094,0,0,4.0000000000000004e-11,1.0,poscon,s2,280,120.31310476770491,0.8279503014133242,187.521256543142,2023-07-04  10:46:30,2023-07-06  12:49:00
O04,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,270,129.15895476897015,0.8154591295044374,211.9101034894739,2023-07-04  10:20:00,2023-07-06  10:40:00
O04,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,280,115.61526549144686,0.8043625520767695,199.31031298536905,2023-07-04  10:20:00,2023-07-06  10:40:00
O05,PB000095,3,0,4e-10,10.0,poscon,s1,251,116.43369265817542,0.8065584131527306,192.8646745621984,2023-07-04  10:22:00,2023-07-06  10:40:00
O05,PB000095,3,0,4e-10,10.0,poscon,s2,327,128.618039099537,0.8086927833946636,207.1406113647327,2023-07-04  10:22:00,2023-07-06  10:40:00
O06,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,38,55.45568466085891,0.8403330306737865,94.2723430138018,2023-07-04  10:20:00,2023-07-06  10:40:00
O06,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,37,100.63476277320255,0.8968365899017534,169.76551119183264,2023-07-04  10:20:00,2023-07-06  10:40:00
O07,PB000101,3,0,4.0000000000000004e-11,1.0,poscon,s1,228,123.57139374161898,0.7894770862298126,199.4669534027416,2023-07-04  10:23:30,2023-07-06  10:40:00
O07,PB000101,3,0,4.0000000000000004e-11,1.0,poscon,s2,212,110.91661682534422,0.7536761912284984,190.1340879786288,2023-07-04  10:23:30,2023-07-06  10:40:00
O08,PB000102,3,0,3.90625e-11,10.0,poscon,s1,137,113.5848233774165,0.7567795586268851,204.05350632526984,2023-07-04  10:48:30,2023-07-06  12:49:00
O08,PB000102,3,0,3.90625e-11,10.0,poscon,s2,129,103.1583969910275,0.7761348610844973,184.2242701656453,2023-07-04  10:48:30,2023-07-06  12:49:00
O09,PB000091,2,1,4.0000000000000004e-11,1.0,negcon,s1,233,129.7247128943015,0.792223435799334,214.1630548718321,2023-07-04  10:21:00,2023-07-06  10:40:00
O09,PB000091,2,1,4.0000000000000004e-11,1.0,negcon,s2,211,124.08274494152292,0.7777917132167252,211.7349293612677,2023-07-04  10:21:00,2023-07-06  10:40:00
O10,PB000096,3,0,3.90625e-11,10.0,poscon,s1,40,74.59561163281475,0.933302978447202,112.15954934275612,2023-07-04  10:47:00,2023-07-06  12:49:00
O10,PB000096,3,0,3.90625e-11,10.0,poscon,s2,34,52.36844200708375,0.9082773251596648,83.77541850489041,2023-07-04  10:47:00,2023-07-06  12:49:00
O11,PB000093,2,1,4.0000000000000004e-11,1.0,negcon,s1,212,120.4649194623007,0.8415924787330575,191.3752123892768,2023-07-04  10:21:30,2023-07-06  10:40:00
O11,PB000093,2,1,4.0000000000000004e-11,1.0,negcon,s2,204,126.0840486514496,0.8102533741969726,209.25474186326375,2023-07-04  10:21:30,2023-07-06  10:40:00
O12,PB000090,1,1,1e-10,14079098.93766799,negcon,s1,333,117.24415143501145,0.7895249721530844,193.8428401431936,2023-07-04  10:45:30,2023-07-06  12:49:00
O12,PB000090,1,1,1e-10,14079098.93766799,negcon,s2,211,126.26456054865372,0.8292357866717686,196.56797895650956,2023-07-04  10:45:30,2023-07-06  12:49:00
O13,PB000095,1,1,1e-10,14079098.93766799,negcon,s1,276,82.92971857527752,0.7975718456910929,136.6051677958106,2023-07-04  10:22:00,2023-07-06  10:40:00
O13,PB000095,1,1,1e-10,14079098.93766799,negcon,s2,263,91.33277405542282,0.7943870600164528,149.75514617368174,2023-07-04  10:22:00,2023-07-06  10:40:00
O14,PB000091,1,1,1e-10,14079098.93766799,negcon,s1,264,110.94684083365568,0.7762002108454371,194.5151815118718,2023-07-04  10:21:00,2023-07-06  10:40:00
O14,PB000091,1,1,1e-10,14079098.93766799,negcon,s2,238,124.9650870821545,0.8329237720122209,208.12518668399565,2023-07-04  10:21:00,2023-07-06  10:40:00
O15,PB000089,3,0,4.0000000000000004e-11,1.0,poscon,s1,250,112.2649747257724,0.8425500735930673,192.7569828646361,2023-07-04  10:20:30,2023-07-06  10:40:00
O15,PB000089,3,0,4.0000000000000004e-11,1.0,poscon,s2,287,114.6447641915868,0.7780790121262718,197.508628850314,2023-07-04  10:20:30,2023-07-06  10:40:00
O16,PB000097,1,1,1e-10,14079098.93766799,negcon,s1,224,123.2210905277196,0.8189106234214744,200.6589466206057,2023-07-04  10:22:30,2023-07-06  10:40:00
O16,PB000097,1,1,1e-10,14079098.93766799,negcon,s2,252,114.1717495286834,0.7835298436503504,198.6635500125232,2023-07-04  10:22:30,2023-07-06  10:40:00
O17,PB000096,1,1,1e-10,14079098.93766799,negcon,s1,222,122.300073706458,0.7890616241651431,205.88508054811055,2023-07-04  10:47:00,2023-07-06  12:49:00
O17,PB000096,1,1,1e-10,14079098.93766799,negcon,s2,302,111.73867524211626,0.8037070324829112,191.8340960663236,2023-07-04  10:47:00,2023-07-06  12:49:00
O18,PB000102,1,1,1e-10,14079098.93766799,negcon,s1,67,26.55329592233465,0.7938469273077197,53.18510080179549,2023-07-04  10:48:30,2023-07-06  12:49:00
O18,PB000102,1,1,1e-10,14079098.93766799,negcon,s2,50,22.96434006722481,0.7151508626842447,51.81017162601121,2023-07-04  10:48:30,2023-07-06  12:49:00
O19,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,202,122.919851354275,0.8314152889135368,191.6753143608109,2023-07-04  10:20:00,2023-07-06  10:40:00
O19,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,212,122.13207080450069,0.7848266318740094,209.92927152293416,2023-07-04  10:20:00,2023-07-06  10:40:00
O20,PB000093,1,1,1e-10,14079098.93766799,negcon,s1,286,116.41465260136933,0.7832619120578088,195.0861875193389,2023-07-04  10:21:30,2023-07-06  10:40:00
O20,PB000093,1,1,1e-10,14079098.93766799,negcon,s2,284,112.21740618180924,0.8703771430385072,178.6779544355754,2023-07-04  10:21:30,2023-07-06  10:40:00
O21,PB000089,1,1,1e-10,14079098.93766799,negcon,s1,105,103.13949636914634,0.8269377036748184,178.4665305457246,2023-07-04  10:20:30,2023-07-06  10:40:00
O21,PB000089,1,1,1e-10,14079098.93766799,negcon,s2,162,123.8382571528872,0.7623694126248897,222.8449055016202,2023-07-04  10:20:30,2023-07-06  10:40:00
O22,PB000092,1,1,1e-10,14079098.93766799,negcon,s1,198,111.87226455823668,0.781206003940838,197.9443206508902,2023-07-04  10:46:00,2023-07-06  12:49:00
O22,PB000092,1,1,1e-10,14079098.93766799,negcon,s2,311,126.96629650120964,0.8242216851077466,201.5194966056156,2023-07-04  10:46:00,2023-07-06  12:49:00
O23,PB000103,1,1,1e-10,14079098.93766799,negcon,s1,233,110.56668402309676,0.7804900743483646,201.56997822536903,2023-07-04  10:20:00,2023-07-06  10:40:00
O23,PB000103,1,1,1e-10,14079098.93766799,negcon,s2,237,116.13591069319916,0.8143013654590537,198.05707337431045,2023-07-04  10:20:00,2023-07-06  10:40:00
